stanox,longitude,latitude
50206,0.578651545,51.85120378
50208,0.595383353,51.83914456
50211,0.654945372,51.80798388
50212,0.66032955,51.81318614
50213,0.660382466,51.81408427
50217,0.591978888,51.7798649
50218,0.485560366,51.74319738
50219,0.485609683,51.74409564
50221,0.469380179,51.73843958
50223,0.46928221,51.73664303
50227,0.383078608,51.66737922
50228,0.346263838,51.64369588
50229,-4.758730081,53.15775083
50241,0.338164713,51.63770631
50251,0.351270842,51.63263324
50297,0.714598791,51.54388441
50298,0.714545317,51.54298628
50299,0.714705746,51.54568067
50301,0.835355962,51.66092307
50303,0.835299877,51.66002505
50304,0.813415567,51.63357052
50305,0.752121167,51.64761521
50307,0.682771096,51.64832165
50308,0.60619824,51.64914767
50309,0.565793138,51.62485663
50310,0.714652267,51.54478254
50311,0.711152438,51.54244422
50312,0.714759228,51.5465788
50314,0.710192593,51.55056071
50315,0.710885452,51.53795355
50316,0.701918833,51.58132997
50318,0.658487346,51.60390683
50321,0.599918841,51.58993054
50324,0.519014873,51.61507819
50326,0.336787062,51.63339913
50327,0.415742798,51.62894073
50328,0.329133747,51.6306915
50329,0.318639099,51.62353407
50330,0.319229501,51.62746132
50331,0.300841907,51.61416297
50333,0.23484255,51.59385553
50334,0.2053831,51.58182295
50334,0.205252588,51.57912755
50335,0.205296089,51.58002602
50336,0.216156777,51.58786998
50337,0.205339593,51.58092449
50338,0.326228083,51.62502061
50339,0.212081804,51.5845206
50391,0.220589367,51.56804681
50399,0.181706188,51.56967567
50401,0.181964358,51.57506656
50401,0.181921324,51.57416808
50401,0.181835263,51.57237112
50402,0.181792236,51.57147263
50402,0.18174921,51.57057415
50403,0.181878292,51.5732696
50405,0.128233285,51.56796007
50405,0.128275252,51.56885859
50412,0.112248777,51.56555114
50412,0.112248777,51.56555114
50417,0.096307228,51.56403854
50419,0.079176416,51.5601528
50422,0.082583375,51.56335672
50423,0.068670371,51.55913351
50430,0.058115171,51.55477786
50431,0.045282902,51.55234946
50431,0.04512169,51.54875519
50434,0.036554502,51.55070278
50435,0.023502925,51.54913012
50436,0.007451085,51.5449096
50437,0.008892231,51.54488493
50438,0.006049461,51.54583284
51001,0.795521984,51.53056984
51002,0.776388188,51.52821844
51003,0.77644285,51.52911653
51004,0.761345068,51.53767542
51005,0.731155534,51.53928189
51007,0.710832063,51.53705542
51009,0.690669412,51.53751984
51011,0.67055882,51.53887896
51013,0.638976066,51.54139272
51014,0.561241496,51.54401569
51016,0.507338057,51.56046925
51017,0.507288635,51.55957097
51019,0.470257055,51.56845069
51023,0.422658441,51.51458484
51103,0.501596781,51.50843045
51105,0.423525941,51.503775
51121,0.423621297,51.50557168
51130,0.41240585,51.48421918
51199,0.36798283,51.46084329
51202,0.372778133,51.45587196
51203,0.353693654,51.46292977
51205,0.366329706,51.46840401
51207,-6.067034763,55.88844495
51210,-0.005556383,52.77288893
51301,0.424034229,51.56761638
51305,0.341774722,51.56748881
51309,0.288973098,51.52176733
51311,0.3212065,51.47526878
51321,0.299581235,51.47479571
51323,0.299536044,51.47389728
51340,0.236585618,51.48230974
51343,-4.519977967,53.95433175
51344,0.236585618,51.48230974
51346,0.236541653,51.48141127
51347,0.187831999,51.50969597
51351,0.251861805,51.55845774
51353,0.250420457,51.5584854
51359,0.145157727,51.52898273
51361,0.145326704,51.53257677
51400,0.145284456,51.53167826
51402,0.145031018,51.5262872
51404,0.145242211,51.53077975
51406,0.145115488,51.52808422
51509,0.131125331,51.53383389
51509,0.130663784,51.52395017
51509,0.130831589,51.52754426
51509,0.130789634,51.52664574
51509,0.130957465,51.53023981
51509,0.130747682,51.52574722
51509,0.131041394,51.53203685
51511,0.130999428,51.53113833
51512,0.131083361,51.53293537
51516,0.130705732,51.5248487
51531,0.080782931,51.54003456
51531,0.080946903,51.54362875
51531,0.080987902,51.54452729
51531,0.080864913,51.54183166
51541,0.04512169,51.54875519
51545,0.026505255,51.55177609
51547,0.00828212,51.56377989
51551,-0.007341447,51.56944185
51553,-0.022695925,51.58139196
51555,-0.039810637,51.58617539
51557,-0.074734964,51.5795596
51558,-0.071812302,51.58041086
51561,-0.097924809,51.57724007
51562,-0.105248258,51.57466082
51563,-0.116897222,51.57215061
51602,0.064705599,51.53466225
51604,0.051606251,51.53900179
51702,-0.072655396,51.79893868
51702,-0.072693716,51.79804009
51707,-0.028746119,51.80810203
51711,0.00081879,51.78781952
51717,0.005777267,51.76885114
51720,0.00549846,51.76256126
51721,0.00541882,51.76076415
51722,-0.011141199,51.74665786
51724,-0.011022781,51.74935355
51725,-6.611934936,51.94952329
51815,-0.02464217,51.70282306
51912,-0.02687018,51.68487572
51913,-0.028901203,51.67142121
51914,-0.031047764,51.65527084
51918,-0.034481384,51.64273895
51924,-0.050234753,51.61242729
51929,-0.055025697,51.60171581
51931,-0.059890898,51.58920686
51935,-0.060120577,51.58381515
51937,-0.051888761,51.573787
51938,-0.050638879,51.56926998
51939,-1.453243609,53.00732173
51940,-0.035232659,51.69220984
51942,-0.046204964,51.67260963
51944,-0.053026256,51.64844343
51946,-0.077468651,51.65154394
51947,-0.069221111,51.64151695
51948,-0.065156059,51.63515533
51949,-0.061283681,51.62430051
51950,-0.065996962,51.61538582
51951,-0.070784542,51.60467366
51952,-0.069798738,51.59386649
51955,-0.074545041,51.58405273
51961,-0.076367012,51.57509012
51963,-0.072078524,51.57412049
51965,-0.068399697,51.5587727
52038,-0.015685727,51.54350475
52040,-0.03005825,51.54464626
52042,-0.04295176,51.5466606
52043,-0.060285083,51.54604925
52044,-0.058805594,51.54692403
52045,-0.061688135,51.54697169
52046,-0.076025138,51.54900622
52048,-0.091880095,51.54926519
52052,-0.077466487,51.54902986
52053,-0.104964536,51.54677954
52054,-0.09919934,51.54668626
52055,-0.091917695,51.54836655
52058,-0.113723889,51.54422297
52195,-0.008244685,51.54877421
52199,0.434052504,57.37049894
52200,-0.008126933,51.55146999
52200,-0.009529076,51.55239305
52203,-0.008087678,51.55236859
52204,-0.013845348,51.53178319
52205,-0.013767116,51.53358039
52208,-0.007302152,51.57034045
52211,-0.011142837,51.53986674
52216,-6.260011454,54.54379167
52218,-0.013688877,51.5353776
52219,-0.012842634,51.54255736
52220,-0.013375838,51.54256639
52222,-0.009283948,51.53851329
52223,-2.729516778,53.07680742
52224,-0.013806233,51.53268179
52225,0.144132749,50.12661164
52226,-0.003552643,51.54162624
52226,0.00214928,51.54372326
52229,-0.013532373,51.53897199
52249,0.005298851,51.52875964
52251,0.006186485,51.51615473
52255,0.026070532,51.50951799
52270,0.061624036,51.49900627
52601,-0.036004049,51.52847836
52606,-6.103757734,50.8272739
52701,-0.021995764,51.53102167
52703,-0.023747826,51.5238571
52704,-0.023708917,51.52475571
52705,-0.04009514,51.51244102
52707,-0.060036471,51.51221505
52711,-0.077615744,51.51126356
52712,-0.068456747,51.51417055
52722,-0.055477817,51.52348821
52729,-0.002267063,51.58644147
52731,0.009893071,51.6329951
52732,0.000122725,51.6079829
52733,-0.019772207,51.58224191
52734,-0.032792267,51.58156167
52735,-0.056713321,51.56217672
52736,-0.060170418,51.54874512
52737,-0.057632221,51.54060981
52738,-0.057976514,51.5325222
52739,-0.061239936,51.52358361
52741,-0.080193813,51.51849986
52746,-0.060208642,51.54784649
52747,-0.071700005,51.51996119
53004,-0.028208071,52.05267736
53011,-0.109357556,52.03062884
53015,-0.172126538,51.99960886
53101,-0.197793126,51.98913339
53102,-0.183351126,51.99366813
53103,-0.220130316,51.98336773
53104,-0.202364666,51.98444662
53201,-0.267086548,52.02316397
53206,-0.251197576,51.94470113
53210,-0.257841447,51.96098482
53212,-0.263868467,51.9556788
53216,-0.258138652,51.96082736
53219,-0.26400731,51.95208415
53221,-0.262518185,51.95296135
53223,-0.214532286,51.91537678
53226,-0.214639224,51.91268084
53227,-0.21460358,51.91357949
53228,-0.18738685,51.86730456
53229,-0.192055249,51.82331567
53230,-0.199589876,51.88907261
53231,-0.191029513,51.83587972
53233,-7.450630331,57.87315282
53233,-0.197110401,51.81518358
53241,-0.092983725,51.79837099
53242,-0.092297004,51.79746063
53243,-0.096098151,51.75885582
53245,-0.109783409,51.70872021
53246,-0.107865343,51.68530937
53248,-0.09431397,51.66350864
53249,0.332568727,56.48304304
53301,-0.090432362,51.65265474
53303,-0.096587412,51.64376232
53305,-0.099851837,51.63482282
53307,-0.110632647,51.61881053
53309,-0.119777041,51.60726726
53310,-0.121183171,51.60818901
53401,-0.204549884,51.80102707
53402,-0.210205445,51.80471012
53403,-0.213770136,51.80810037
53405,-0.210169851,51.80560878
53501,-0.216150214,51.76433628
53801,-0.21142233,51.73728813
53995,-0.204826132,51.7210017
54001,-0.194181627,51.69745891
54008,-0.176501381,51.66930985
54011,-0.172997157,51.64857317
54021,-0.166209405,51.63767659
54031,-0.142612206,51.61392551
54101,-0.118668144,51.59915632
54103,-0.120148226,51.59828079
54199,-0.117128277,51.59100247
54199,-0.117128277,51.59100247
54201,-0.109127248,51.58551433
54202,-0.103693866,51.57733344
54203,-0.111975062,51.58645943
54208,-0.108484358,51.58361556
54209,-0.065180634,51.60503103
54210,-0.105285629,51.57376217
54238,-0.104217355,51.56475245
54245,-0.11990466,51.54332402
54291,-0.104703111,51.55307006
54293,-0.105001875,51.54588089
54295,-0.095100658,51.54122427
54297,-0.091303681,51.528573
54299,-0.090276586,51.51866447
54311,-0.124292928,51.5327022
54315,-0.1210041,51.54254131
55095,-1.220910204,53.06898806
55098,-1.196127043,53.03736058
55101,-1.100506436,53.04566544
55111,-1.187399586,53.02561512
55116,-1.216831923,53.01157338
55118,-1.177801192,52.98150104
55120,-1.184232031,52.95637484
55122,-1.171059941,52.94459737
55123,-1.171293038,52.94485969
55124,-1.171293038,52.94485969
55125,-1.18439492,52.95800305
55126,-1.184399311,52.95697828
55202,-1.23126455,52.90634717
55203,-1.252279397,52.8947949
55211,-1.205695085,52.92236013
55212,-1.208702309,52.92058229
55213,-1.215682635,52.91456064
55215,-1.192142795,52.93125829
55216,-1.194451187,52.92311147
55217,-1.183133047,52.93569145
55219,-1.171128637,52.94100205
55221,-1.162149446,52.94363594
55247,-1.144223277,52.94710403
55404,0.451043808,52.95389176
55495,-1.084918781,52.9603623
55497,-1.079856435,52.96460225
55499,-1.040734657,52.98317104
55501,-0.998495667,53.00619558
55503,-0.962174948,53.02925698
55505,-0.943978091,53.04168216
55507,-0.912187607,53.06027374
55509,-0.900115532,53.06555647
55603,-1.078444241,52.96099549
55605,0.245618958,56.89892859
55606,-1.050243334,52.95573936
55607,-1.054824248,52.95182047
55623,-1.037006084,52.94987952
55625,-0.952055536,52.95455466
56101,-1.395340985,53.18450541
56102,-1.401466018,53.17880133
56105,-1.376162515,53.11390514
56127,-1.371176526,53.10133904
56221,-1.175503248,53.12948557
56225,-1.193306174,53.11656414
56237,-1.209709433,53.10689386
56242,-1.26529613,53.09265138
56243,-1.241554054,53.10024221
56245,-1.259657889,53.08183835
56302,-1.272583096,53.45584084
56304,-1.317164312,53.08277544
56306,-1.301189106,53.08836391
56510,-1.34169172,53.07600991
56510,-1.343184284,53.07601816
56510,-1.343930566,53.07602227
56510,-1.342438002,53.07601404
56511,-1.337789747,53.05791093
56512,-1.342034105,53.05353873
56512,-1.33754497,53.05441275
56524,-1.330670529,53.01661931
56550,-1.288436048,52.95614533
56562,-1.281351436,52.93452806
56571,-1.274895753,52.92553534
56573,-1.29355335,52.93624628
56579,-1.278500765,52.91806006
56580,-1.263094386,52.9074478
56585,-1.277709907,52.91821706
56590,-1.267012121,52.91407033
56591,-1.277724858,52.91731821
56593,-1.261446486,52.89417803
56594,-1.271435623,52.90480239
56596,-1.288112814,52.88512656
56597,-1.288142249,52.88332883
56598,-1.276269866,52.88235813
56599,-1.264665529,52.89368559
56601,-1.251552554,52.87485151
56605,-1.240758716,52.87695847
56609,-1.263277638,52.85980436
56611,-1.227844174,52.84780287
56622,-1.373486635,52.87303121
56626,-1.337237208,52.85242822
57004,-1.558988398,53.13813911
57007,-1.556165501,53.12194835
57009,-1.548788537,53.11293156
57011,-1.504302524,53.08398953
57013,-1.480686774,53.06141595
57109,-1.485345069,53.04615458
57110,-1.475369837,53.05566653
57111,-1.482620085,53.02456865
57114,-1.48627367,52.99058714
57116,-1.464018628,52.96156132
57117,-1.459395769,52.97412544
57130,0.64335405,53.75925231
57131,-1.423011562,53.02249662
57220,-1.465661119,52.93216455
57225,-1.462596816,52.9561613
57301,-1.451155383,52.91925261
57403,-1.463086319,52.91661029
57404,-1.472714854,52.90505708
57409,-1.464670866,52.92198411
57411,-1.43668283,52.92049734
57412,-1.436744389,52.91575122
57413,-1.464659784,52.922883
57421,-1.44418437,53.80730713
57434,-1.405749262,52.8985473
57435,-1.411107922,52.90680831
57441,-1.463152981,52.91121695
57451,-1.503819214,52.87765644
57452,-1.472238333,52.89777353
57453,-1.475232974,52.89598891
57454,-1.475287229,52.89149444
57455,-1.47527638,52.89239333
57456,-1.469386108,52.88787246
57457,0.27890435,55.58074446
57458,-1.533531167,52.86566806
57459,-1.551429925,52.85854544
57461,-1.616737137,52.86326886
57471,-1.682091488,52.86346175
57604,-1.548468963,52.85763528
57606,-1.611092986,52.82998953
57703,-1.630509307,52.81566837
57706,-1.630628462,52.97657851
57711,-1.642467336,52.80491758
57712,-1.642459968,52.80581651
57715,-1.648429649,52.80133958
57721,-1.655895342,52.7950688
57800,-1.650096816,52.79505185
57801,-1.63079848,52.78150909
57802,-1.660491192,52.77620401
57803,-1.638173906,52.78602657
57804,-1.590093926,52.77445351
58015,-1.586267249,52.78720541
58029,-1.49898035,52.74165127
58033,-1.361650574,52.70748702
58040,-1.350061071,52.68957936
58105,-1.360411612,52.71833097
58109,-1.345729345,52.7101601
58111,-1.338288324,52.71281575
58113,-1.281034067,52.67573208
58121,-1.245293333,52.65471633
58134,-1.271434406,52.64998941
58135,-1.335928225,52.67324747
58136,-1.302250728,52.67339564
59001,-1.203491464,52.80239704
59002,-1.196439974,52.77936279
59004,-1.196456524,52.77846393
59006,-1.200306423,52.78599636
59009,-1.103249896,52.71935318
59011,-1.125821161,52.72930269
59013,0.473584831,53.68195349
59017,-1.113271416,52.73694979
59019,-1.143071676,52.75429444
59020,-1.085422272,52.70034721
59021,-1.062011931,52.69131821
59022,-1.082240017,52.68414074
59024,-1.085463852,52.67356649
59115,0.127607237,52.76960381
59119,-0.925186928,52.77721576
59121,-0.88706376,52.76068234
59122,-0.885605121,52.75976965
59122,-0.887363529,52.74891726
59124,-0.885650994,52.75797208
59125,-0.885582183,52.76066843
59133,-0.784769165,52.71314575
59135,-0.734005178,52.6728419
59139,-0.696927224,52.62658947
59219,-1.101792189,52.65982882
59221,-1.10720028,52.6483715
59239,-1.123762344,52.63321214
59240,-1.123744391,52.63411101
59241,-1.125257641,52.63232419
59243,-1.122034491,52.71950273
59244,-1.125275562,52.63142532
59245,-1.125293482,52.63052645
59251,-1.120920639,52.65630434
59262,-1.142783212,52.61938082
59272,-1.131487287,52.616188
59285,-1.133638037,52.58204158
59287,-1.135113695,52.58205237
59301,-1.203190495,52.5717419
59309,-6.103757734,50.8272739
59310,-1.084319525,55.77264584
59311,-1.237341748,52.55938072
59313,-1.237357331,52.55848181
59318,-1.371923355,52.53499905
59321,-1.126170405,52.58648175
59323,-1.123308454,52.58196557
59331,-1.108770686,52.57106895
59341,-1.220294633,51.98508343
59401,-0.908873954,52.48039166
59421,-0.126568949,53.81056515
60006,-1.49178594,54.96485193
60009,0.181586519,53.80436543
60010,-0.915869456,51.9765428
60011,-0.695135102,52.47507159
60012,-0.650578607,52.50020389
61006,-0.745380208,52.43022185
61009,-0.731733681,52.39321471
61010,-0.727584654,52.38417946
61011,-0.682186886,52.32973754
61099,-1.144916848,53.78599764
61100,-0.675629992,52.30359086
61103,0.232901109,54.76813527
61121,0.815365833,58.64978587
62001,-0.56471524,52.24115635
62008,-0.49095016,52.14545141
62009,-0.478943258,52.13668354
62011,-0.47897387,52.13578481
62014,-0.453833241,52.13645587
62016,-0.460731247,52.09613917
62017,-0.474715103,52.13213329
62018,0.508914708,53.9491362
62019,0.223814961,54.71329081
62035,-0.46750565,52.12934243
62036,-0.467351455,52.13383606
62038,-6.958258118,55.58588312
62040,-0.505276515,52.09206393
62041,0.489420971,53.94964085
62041,0.514113552,54.03067766
62042,-0.531621393,52.0805985
62043,-0.520610736,52.06977913
62044,-0.53277867,52.05464601
62047,-0.559425936,52.04238696
62049,-0.594914244,52.02663118
62051,-0.624447224,52.02180073
62053,-0.654923589,52.01834034
62055,-0.69613269,52.00441768
62057,-0.718106863,52.00016325
62197,-0.483329107,52.09358185
62199,-0.481869964,52.09356306
62201,-0.495106219,52.00381908
62202,-0.492859599,52.02385921
62203,-0.495066347,51.96155868
62209,-0.462829221,51.90872138
62211,-0.459150355,51.90534637
62299,-0.417645014,51.88681225
62302,-0.417676575,51.88591351
62304,-0.417708134,51.88501476
62398,-0.42571053,51.88512211
62399,-0.424466267,51.88330712
62400,-0.414898307,51.88227944
62402,-0.424495803,51.8824623
62404,-0.409661718,51.88409702
62405,-4.330587558,55.4716347
62422,-0.351979838,51.81487557
62423,-0.34827232,51.80517528
63002,-1.443579339,52.97887974
63003,-0.359845538,51.55781364
63004,-0.336710582,51.5592864
63005,-0.316690346,51.55450475
63006,-0.286380966,51.55496519
63008,0.142487419,53.03923731
63009,-0.224144249,51.56033429
63010,-0.250442326,51.55173707
63012,-0.253256632,51.55357747
63016,-0.273631465,51.57547853
63017,-6.103758522,50.82728287
63018,-0.253187775,51.55537491
63021,-0.163595042,51.52343241
63023,-0.163558886,51.52433109
63025,-0.163378081,51.52882449
63026,-5.153044427,50.37249348
63027,-6.830957375,56.8688707
63201,-0.328306197,51.74890034
63202,-0.330165207,51.75230775
63208,-0.317611504,51.68580353
63209,-0.323358905,51.68412328
63211,-0.318285204,51.6976827
63212,-0.278354575,51.65286296
63214,-0.249537065,51.61287113
63216,-0.242771206,51.58647663
63252,-0.239240703,51.58034492
63299,0.214997085,57.90945833
63300,-0.219678384,51.56386355
63300,-0.218611352,51.56384735
63300,-0.221672638,51.56230215
63301,-0.220657919,51.56464276
63303,-0.224039743,51.56820101
63401,-0.218202212,51.56102654
63402,-0.218162517,51.56204207
63404,-0.2184986,51.56673218
63405,-0.214086707,51.55928239
63406,-0.214154651,51.5575479
63449,-0.1863034,51.54544851
63451,-0.192923171,51.54726822
63452,-0.193065587,51.54367345
63547,-0.150868587,51.55290757
63551,-0.14676313,51.54744732
63551,-0.148131508,51.54926742
63623,-0.129761764,51.53998352
63624,-0.131129242,51.54180381
63626,-0.129945951,51.53549021
63628,-0.935048402,54.01768
63630,-0.128753901,51.5308041
63633,-0.104606094,51.52069544
63635,-0.097403723,51.52057882
63640,-0.13172375,51.56249595
63641,-0.130245067,51.56337164
64111,-3.035941294,52.89173087
64112,-3.037427374,52.8917179
64113,-3.035619146,52.89131116
64119,-3.026982292,52.89001073
64121,-3.026961043,52.88911194
64122,-2.936656307,52.83681925
64200,-2.753517923,52.71945886
64201,-2.752307256,52.71621224
64219,-2.728666898,52.7384927
64222,-2.748865071,52.71144247
64224,-2.748938305,52.71139705
64225,-2.748864302,52.71139752
64229,-2.748861992,52.71126269
64230,-2.747427509,52.70960863
64231,-2.745916838,52.70782018
64234,-2.754253895,52.67630299
64234,-2.752775021,52.6763124
64237,-2.769731415,52.63125396
64241,-2.744299195,52.69973951
64304,-3.141263992,52.65702588
64307,-3.311392332,52.51231756
64312,-3.43235732,52.51630943
64313,-3.498278139,52.53190108
64317,-3.854263515,52.59586466
64318,-3.846885903,52.59597997
64401,-3.923786994,52.56508471
64402,-4.122383606,52.61384022
64404,-4.032170387,52.70713276
64407,-4.035046881,52.54614052
64409,-4.055594358,52.54398711
64411,-4.092970092,52.58559147
64412,-4.087966833,52.66660154
64413,-4.049414263,52.69604646
64414,-4.058076261,52.72286979
64415,-4.078208524,52.74139994
64416,-4.097438557,52.77163118
64417,-4.104186998,52.78859477
64418,-4.110198325,52.82085593
64419,-4.11216063,52.8307112
64420,-4.122806085,52.83591588
64422,-4.109191393,52.86133356
64424,-4.079525344,52.89332534
64425,-4.069641324,52.90428713
64426,-4.057035566,52.92068973
64427,-4.064852162,52.92864588
64428,-4.08557823,52.92648559
64428,-4.143728626,52.92904667
64501,-4.136384307,52.93097719
64503,-4.236913819,52.91833705
64504,-4.306347489,52.90312633
64506,-4.375661749,52.89855875
64511,-4.416698566,52.88783988
64604,-4.050177078,52.49103189
64607,-4.081894424,52.41404989
64608,-4.082021421,52.41674513
64609,-1.058552385,56.76724236
64704,-2.586066732,52.70781916
64813,-2.516421618,52.70095121
64822,-2.473498202,52.70023145
64825,-2.511131654,52.628157
64827,-2.451227549,52.69312656
64828,-2.417009843,52.67347451
65002,-2.124189988,52.67504213
65005,-2.119883871,52.72269159
65006,-2.122517063,52.60582304
65021,-2.372574777,52.66553179
65023,-2.301458854,52.64505768
65033,-2.268900241,52.63794427
65034,-2.200876694,52.62729146
65035,-2.186088015,52.62371972
65036,-2.149102365,52.6075905
65039,-2.132839792,52.60131702
65041,-2.122486905,52.59503534
65043,-2.120990792,52.58784504
65044,-2.107713249,52.59055481
65050,-2.122484393,52.59413636
65061,-2.118016974,52.57975722
65084,-2.106239318,52.59145512
65085,-3.106394272,55.94686848
65089,-2.014711401,52.57082536
65196,-1.913041832,52.50157238
65202,-1.969017654,52.5060952
65203,-1.970490936,52.50609557
65210,-1.913064813,52.48988548
65213,-1.959843179,52.50159748
65305,-1.83119843,52.71215035
65309,-0.841822749,58.47212029
65311,-1.790299817,52.69056391
65314,-1.795802904,52.68751703
65315,-1.798765773,52.68662313
65316,-1.825418999,52.6803726
65317,-1.815364216,52.67254535
65319,-1.930483239,52.65171375
65341,-1.844794016,52.63904696
65343,-1.844914593,52.60488607
65345,-1.839051004,52.59319153
65501,-1.921343405,52.75347054
65504,-1.925857671,52.76498004
65506,-2.020742862,52.68769094
65507,-2.020743293,52.6885899
65509,-4.569627317,57.90421207
65511,-1.996997083,52.71376263
65512,-2.020669322,52.68858992
65513,-2.020655149,52.65892403
65515,-2.020643142,52.63375287
65517,-2.019163187,52.62835928
65519,-2.01325088,52.61937036
65520,-0.788207324,55.59851625
65531,-1.828067362,52.57070157
65533,-1.97929056,52.59240001
65550,-1.986673839,52.58431025
65553,-1.985197639,52.58520906
65555,-1.991102078,52.58161373
65557,-1.139366374,56.96099632
65561,-1.997006054,52.56992727
65601,-1.828770119,52.57969241
65603,-1.825875534,52.56530447
65604,-1.831852071,52.54553543
65605,-1.833364055,52.53564871
65606,-1.839287328,52.52846498
65608,-1.852598616,52.51499745
65610,-1.783508453,52.48072948
65611,-1.811469197,52.48437331
65614,-1.855648663,52.48353643
65625,-1.883633735,52.48087026
65627,-1.870376542,52.48265448
65630,-1.898364301,52.47818683
65630,-1.899836648,52.47818809
65642,-1.871830786,52.48894903
65650,-1.871786432,52.50423187
65651,-1.871783822,52.50513086
65663,-1.883553202,52.51143597
65665,-1.902698258,52.5159482
65667,-1.915952196,52.52045329
65669,-1.927726113,52.53034994
65671,-1.977833654,52.55374354
65675,-1.981165985,52.55585673
65700,-1.986680783,52.56093673
65701,-1.983731528,52.55823942
65702,-1.995531236,52.56363434
65705,-1.980781859,52.55733999
65706,-1.98963102,52.56093703
65707,-1.991105785,52.56273511
65708,-1.998481577,52.56633136
65709,-1.994056027,52.56363428
65710,-1.989630813,52.56183601
65712,-1.979304773,52.56183466
65714,-1.98668105,52.56003775
65725,-2.089399119,52.49141182
65729,-2.131003517,52.48085481
65731,-2.133937445,52.47725553
65807,-2.085483874,52.54562382
65809,-2.066290909,52.53035336
65811,-2.050069721,52.52496741
65812,-2.036801478,52.52137633
65813,-2.026481652,52.51598516
65813,-2.028457917,52.5184749
65821,-2.011743565,52.50879562
65822,-1.983678282,52.50205265
65823,-1.977860022,52.50070322
65824,-1.969024546,52.49620628
65825,-1.948404281,52.49530011
65826,-1.9425161,52.49260041
65828,-1.943983245,52.49709608
65830,-1.91165296,52.49626729
65832,-1.943984382,52.49619709
65834,-1.915959036,52.51685734
65900,-1.983678446,52.50160316
65901,-2.005847957,52.49351319
65906,-2.007320818,52.4935131
65908,-1.983752103,52.50160317
65923,-2.03087517,52.47732738
65925,-2.057368713,52.47102451
65927,-2.089751443,52.46920636
65929,-2.116224559,52.46019331
65930,-2.133684533,52.45214678
65933,-2.133847266,52.44758867
65934,-2.147005251,52.42240094
65935,-2.237966692,52.38359541
65936,-2.238040152,52.38359526
65937,-2.237961854,52.38269641
65938,-2.176350277,52.40617868
65939,-2.142701411,52.45566932
65941,-2.237961854,52.38269641
65961,-2.221607371,52.34407055
66002,-1.686683642,52.6378355
66003,-1.679498698,52.60994799
66007,-1.705501334,52.69631682
66009,-1.715590374,52.73769372
66023,-1.678311495,52.57038954
66026,-1.67089409,52.57576307
66027,-1.678304922,52.57128851
66029,-1.678318067,52.56949057
66031,-1.678449446,52.55151118
66040,-1.764618583,52.70934902
66201,-1.629440923,52.52529721
66211,-1.678679025,52.52004713
66230,-6.193831264,51.8237338
66231,-1.706703792,52.5165239
66232,-1.706703792,52.5165239
66291,-1.743533713,52.5184074
66292,-1.758270516,52.51843841
66293,-1.775972981,52.51487726
66295,-1.759262306,52.53112519
66305,-1.806941489,52.50953785
66306,-1.809888267,52.50954262
66310,-0.997270326,53.02177309
66311,-1.852637638,52.5033106
66312,-1.85265264,52.49881565
66313,-1.85264364,52.50151262
66314,-1.85264664,52.50061363
66315,-1.85264964,52.49971464
66316,-1.852640639,52.50241161
66318,0.511198787,56.74711517
66320,-1.891691191,52.48557066
66321,-1.867426158,52.4844492
66322,-1.863137934,52.48544221
66323,-1.877156733,52.47494832
66324,-1.871882915,52.47096916
66325,-1.898865498,52.48436336
66327,-1.899826467,52.48268306
66332,-1.864173351,52.49352536
66402,-1.868896046,52.48534983
66403,-1.868896046,52.48534983
66408,-1.89982441,52.48359104
66409,-1.89982443,52.48358205
66411,-1.892474913,52.47818163
66412,-1.877768851,52.47187438
66416,-1.863072563,52.46376731
66417,-1.863069779,52.4646663
66419,-1.863066995,52.4655653
66420,-1.858656971,52.46376212
66421,-1.858659845,52.46286312
66422,-1.858656971,52.46376212
66423,-4.364153094,52.02547203
66424,-1.839552121,52.45564676
66425,-1.839548858,52.45654576
66428,-1.846916306,52.45385852
66429,-1.839558481,52.45389372
66430,-1.818975618,52.44932407
66431,-1.788244582,52.41421188
66433,-1.753195207,52.37189041
66434,-1.725471797,52.34216172
66435,-1.509857816,53.70721418
66436,-1.672975324,52.29527887
66437,-1.582144456,52.28690123
66438,-1.680319527,52.29350092
66439,-1.681759972,52.29710091
66440,-1.836652108,52.44395578
66441,-1.845620457,52.40351258
66442,-1.845504439,52.43677564
66443,-1.854383462,52.42060483
66444,-1.851539044,52.39183304
66445,-1.784433242,52.29103968
66446,-1.86920186,52.38196478
66447,-1.861903733,52.36667327
66451,-1.716145189,52.19379958
66452,-1.755486372,52.22265689
66453,-1.749519713,52.24242317
66454,-1.749504542,52.24512024
66455,-1.696564304,52.27646221
66456,-1.784555193,52.26586712
66457,-1.820948908,52.32526354
66458,-1.84435896,52.34417608
66459,-1.845773756,52.35946121
66460,-1.839558644,52.45384877
66461,-1.804309574,52.43851269
66462,-1.773634452,52.39620464
66463,-1.760495487,52.37999655
66500,-1.913101904,52.47100659
66501,-1.936683907,52.45124357
66502,-1.935225591,52.44225277
66503,-1.926422564,52.42786359
66506,-1.926435984,52.41977255
66508,-1.920557598,52.41797074
66510,-1.933796041,52.41438286
66511,-1.939678154,52.413487
66513,-1.964675724,52.40810306
66519,-1.979380425,52.39821745
66520,-1.982320152,52.39731891
66521,-1.982320152,52.39731891
66523,-1.986733613,52.38203632
